Timing of contains() on SortedSet,size (N),time (ns)trial, 1024, 283.377000
trial, 2048, 196.284000
trial, 4096, 226.048000
trial, 8192, 409.258000
trial, 16384, 384.048000
trial, 32768, 1810.301000
trial, 65536, 1261.591000
trial, 131072, 727.932000
trial, 262144, 913.429000
trial, 524288, 1297.506000
trial, 1048576, 2001.973000
